Date,Rio Plan a Erschbaum,Rio Riva a Seghe,Rio Anterselva a Bagni Salomone,Rio Braies a Braies,Rio Riva a Caminata,Rio Casies a Colle,Gadera a Pedraces,Aurino a Cadipietra,Ridanna a Vipiteno,Gadera a Mantana,Passirio a Merano,Aurino a Caminata,Aurino a S.Giorgio,Rienza a Vandoies,Adige a Ponte Adige,Adige a Bronzolo
1990-08-01,,,1.8375,,8.368,2.4397,,9.6967,8.4945,6.8558,,23.5375,27.33,52.4181,44.8146,139.9368
1990-08-02,,,1.7817,,8.5781,2.1695,,9.0851,9.5531,6.1621,,21.3111,25.93,51.8958,44.9667,134.5389
1990-08-03,,,1.7326,,8.5192,2.3031,,8.8774,9.104,6.428,,21.3111,25.57,47.2799,47.3243,137.2819
1990-08-04,,,1.7054,,8.1263,2.1691,,8.5475,9.0378,6.1433,,22.5243,26.21,35.8201,43.1993,133.3396
1990-08-05,,,1.5765,,8.408,2.0169,,8.4517,9.996,6.1201,,23.3062,23.07,32.7986,42.6896,117.3403
1990-08-06,,,2.4751,,12.2759,3.4117,,9.4397,8.5651,6.9652,,23.2215,26.41,48.8424,59.2278,139.4979
1990-08-07,,,3.1351,,11.7991,3.5981,,9.3845,7.2322,10.7982,,26.7625,32.87,60.1347,71.4306,178.3722
1990-08-08,,,2.1356,,6.3682,2.5453,,6.8474,5.3178,7.3237,,15.3292,21.22,46.3292,58.8222,151.4729
1990-08-09,,,1.8853,,5.9096,2.1185,,5.707,5.8806,6.7911,,14.6993,18.98,43.8785,55.1882,142.0368
1990-08-10,,,1.7247,,6.1928,2.0951,,6.0418,6.8442,6.244,,15.5625,18.82,43.0049,53.2965,135.4611
1990-08-11,,,1.5335,,6.6746,1.8621,,6.4604,7.464,6.2555,,16.2528,19.02,37.3042,39.6681,121.9836
1990-08-12,,,1.7021,,7.4639,2.2239,,6.8147,6.8381,6.394,,18.9611,19.54,26.9569,36.6736,98.3456
1990-08-13,,,1.6649,,7.722,2.1663,,7.1879,6.2847,6.5271,,18.4694,18.07,34.2924,40.825,117.8516
1990-08-14,,,1.6182,,8.3716,1.8884,,7.173,6.5152,6.5483,,20.7618,21.35,43.7257,41.4139,129.9444
1990-08-15,,,1.7476,,8.8049,2.1296,,7.999,7.8452,6.9043,,21.9944,22.63,48.0563,43.3549,130.6278
1990-08-16,,,1.6178,,7.4444,2.0399,,6.9969,6.9708,6.5574,,17.2549,18.69,41.5757,43.4229,128.6194
1990-08-17,,,2.177,,11.8003,2.2948,,13.8153,12.3055,6.3849,,38.8632,36.56,58.1382,57.891,136.9458
1990-08-18,,,2.0372,,7.7599,2.0917,,8.3356,6.2392,6.9657,,21.7125,28.9,39.9403,49.5958,151.0056
1990-08-19,,,1.8026,,6.0935,2.0074,,6.3281,6.653,6.5068,,17.2139,20.46,27.8806,40.2708,102.0733
1990-08-20,,,1.6818,,6.3482,1.9457,,6.5531,7.169,6.33,,16.5215,19.66,46.9646,46.5736,126.7104
1990-08-21,,,1.6108,,5.6063,1.9217,,6.3599,5.9804,6.1422,,16.1,19.89,44.7424,49.516,125.3521
1990-08-22,,,1.5052,,4.9397,1.7688,,5.5306,4.7306,5.842,,12.8382,18.24,38.7986,46.3215,120.6083
1990-08-23,,,1.5008,,6.3286,1.8095,,6.061,6.3881,5.7905,,13.4382,16.77,41.0021,40.8715,102.5077
1990-08-24,,,1.4163,,6.5409,1.8272,,5.3099,7.3338,5.6232,,14.9285,18.18,38.8576,39.8021,91.2613
1990-08-25,,,1.4014,,6.9958,1.7296,,6.9311,7.2426,5.9732,,18.7687,18.54,24.6826,35.3333,89.0184
1990-08-26,,,1.3666,,6.5901,1.7233,,7.5287,6.3217,5.8777,,18.1889,19.32,26.6347,37.2125,91.3168
1990-08-27,,,1.283,,6.3385,1.7483,,5.9588,5.8731,5.8292,,16.0215,20.8,39.7146,40.8833,105.0683
1990-08-28,,,1.2504,,5.8589,1.6674,,6.736,6.1233,5.9283,,14.4639,17.76,38.0861,40.0687,109.7713
1990-08-29,,,1.3479,,5.7923,1.6253,,7.7197,6.5878,5.9377,,14.9806,19.38,34.2646,39.0729,98.4585
1990-08-30,,,1.3185,,5.6002,1.6693,,6.1886,6.0581,5.9646,,15.8833,21.67,35.4118,39.9132,101.681
1990-08-31,,,1.2735,,5.4855,1.7502,,5.2136,5.0684,5.8637,,12.7764,18.78,34.7014,42.3056,103.7015
1990-09-01,,,1.3737,,7.708,1.6124,,6.4621,4.7434,6.0624,,16.6111,20.52,26.4868,35.6979,86.5328
1990-09-02,,,1.217,,4.8678,1.6178,,4.5945,4.1353,5.781,,11.5132,14.95,20.8111,33.8792,96.8349
1990-09-03,,,1.1312,,3.9042,1.5481,,4.4699,3.776,5.7852,,9.8774,14.5,31.9278,39.5347,85.0988
1990-09-04,,,1.1435,,5.3232,1.6349,,6.3672,4.1362,5.6787,,14.6417,17.16,33.084,41.3264,92.4946
1990-09-05,,,1.1995,,5.0367,1.695,,6.4267,3.9147,6.2197,,14.4,19.55,39.309,44.8271,101.9198
1990-09-06,,,1.1431,,3.9627,1.6904,,8.8099,3.1918,5.5799,,10.4743,16.14,33.7194,45.6528,107.3209
1990-09-07,,,1.3889,,5.6609,1.6904,,12.4433,3.4967,5.9193,,15.9239,20.33,35.6118,48.1549,100.099
1990-09-08,,,1.4618,,5.2181,1.6756,,6.072,2.9778,6.1573,,14.9438,19.8,29.3222,34.7118,88.6671
1990-09-09,,,1.3106,,4.2699,1.5553,,5.2338,2.6932,5.4949,,11.7951,14.79,19.575,23.1944,63.0931
1990-09-10,,,1.2713,,3.8817,1.5261,,4.7635,2.8917,5.3399,,10.9,15.8,31.1042,36.5229,69.7239
1990-09-11,,,1.2641,,3.6526,1.4514,,4.7286,2.7131,5.1118,,10.2452,14.92,30.9375,41.6243,94.9151
1990-09-12,,,1.1481,,3.2826,1.413,,4.3192,2.4101,5.1284,,9.2058,14.52,30.9583,39.3479,89.1242
1990-09-13,,,1.1342,,2.9358,1.3726,,4.1008,2.3732,5.1271,,8.7738,12.46,28.9708,34.6771,80.8485
1990-09-14,,,1.0892,,2.7949,1.2708,,4.1229,2.3693,5.0931,,8.4561,12.34,27.65,32.7076,74.9587
1990-09-15,,,1.0501,,2.7049,1.331,,4.168,2.4456,5.0492,,8.696,10.61,16.059,23.6236,53.4442
1990-09-16,,,0.9841,,2.7016,1.3138,,4.2112,2.4184,4.726,,8.3862,10.44,14.6188,20.9743,42.0473
1990-09-17,,,0.9577,,2.7216,1.4183,,4.3093,2.6644,4.8637,,8.2335,11.09,26.0049,27.15,70.9833
1990-09-18,,,1.0027,,3.0617,1.5567,,4.7672,2.6174,4.7835,,9.4566,12.23,26.9618,33.2986,77.849
1990-09-19,,,0.9698,,2.7562,1.356,,4.4058,2.4833,4.5201,,8.5296,11.12,23.2396,33.5778,75.2952
1990-09-20,,,0.9456,,2.8276,1.3332,,4.0462,2.7969,4.6841,,8.6649,11.71,24.9319,33.5271,71.3151
1990-09-21,,,0.8976,,2.9173,1.3042,,4.0786,2.6154,4.771,,8.3364,11.5,26.0965,33.8604,67.0753
1990-09-22,,,0.8638,,2.7022,1.281,,3.7859,2.6606,4.4892,,8.0876,10.19,14.8354,24.0292,46.7601
1990-09-23,,,0.8711,,4.0801,1.3606,,4.9366,2.8892,4.8788,,10.0686,11.04,13.7986,21.1701,40.3019
1990-09-24,,,2.7544,,16.5806,3.2146,,13.6043,5.8545,15.7298,,38.0583,40.19,62.6451,42.0444,132.6526
1990-09-25,,,1.7913,,6.972,2.7571,,7.2338,3.025,7.9582,,18.3743,21.53,45.8944,38.8229,132.3167
1990-09-26,,,1.5026,,4.9221,2.4001,,5.9144,2.5458,6.0817,,13.3729,16.88,37.5965,38.1396,99.7254
1990-09-27,,,1.2993,,4.2573,2.1119,,5.2813,2.4085,5.6649,,11.8285,15,36.4201,37.7125,94.7999
1990-09-28,,,1.2483,,3.7354,1.854,,4.8282,2.3505,5.2408,,10.3321,13.64,37.1104,37.8861,85.445
1990-09-29,,,1.139,,3.5427,1.6083,,4.6411,2.4114,5.2482,,9.605,12.7,18.0118,27.8861,65.0848
1990-09-30,,,1.0883,,3.384,1.4188,,4.5956,2.6967,5.171,,9.6031,12.13,16.4021,24.7882,55.7367
1990-10-01,,,1.0572,,3.601,1.4715,,4.4276,2.8514,5.1652,,9.4843,13.66,29.2299,32.2799,71.7645
1990-10-02,,,1.0788,,4.3077,1.4771,,5.2147,3.2612,5.1347,,12.484,16.15,29.3861,38.5479,82.9019
1990-10-03,,,0.9874,,3.8406,1.5994,,4.5574,3.2693,4.9672,,10.9706,14.82,32.4597,38.0646,86.9451
1990-10-04,,,1.1158,,5.8991,1.5617,,5.9329,5.7491,5.2237,,17.1875,15.73,29.7118,40.1771,92.3069
1990-10-05,,,1.6891,,8.2885,2.0407,,6.4197,6.0682,7.8306,,20.4354,22.61,44.9507,51.0667,120.804
1990-10-06,,,1.5433,,5.4769,1.5256,,5.2528,3.5419,6.434,,14.0736,17.41,25.1292,34.45,91.8506
1990-10-07,,,1.3195,,4.7324,1.6121,,4.9697,3.2012,5.8712,,12.7757,15.84,22.1125,28.8549,63.4262
1990-10-08,,,1.3346,,4.9787,1.6341,,5.2376,3.8572,6.0235,,12.8632,16.29,33.0236,37.416,86.1962
1990-10-09,,,1.2669,,4.0617,1.6978,,4.4856,3.021,5.5472,,10.5868,15.31,31.8056,38.4285,88.7099
1990-10-10,,,1.2105,,3.6384,1.6845,,4.2222,2.7403,5.1878,,9.9723,13.8,30.4299,38.2181,87.4344
1990-10-11,,,1.1437,,3.3401,1.5394,,4.0208,2.609,5.1876,,9.6926,13.3,30.3333,39.0722,91.3813
1990-10-12,,,1.1159,,3.2369,1.5199,,4.1614,2.5509,5.1588,,9.3469,13.03,29.3132,36.6389,82.8361
1990-10-13,,,1.0747,,3.733,1.307,,4.4539,3.4553,5.2621,,10.3056,12.33,18.2389,31.6951,66.7507
1990-10-14,,,1.0683,,3.3499,1.3604,,4.2371,3.1942,4.8321,,9.7404,11.69,15.8072,25.9083,56.8512
1990-10-15,,,1.0248,,3.0698,1.5004,,4.1938,3.0238,4.5583,,9.3755,12.53,25.8535,33.4542,75.8498
1990-10-16,,,1.0045,,3.3996,1.3353,,4.1351,3.0862,4.7479,,9.5892,13.09,28.7889,40.1917,87.2699
1990-10-17,,,0.9569,,3.6422,1.3754,,4.3049,4.374,4.8029,,9.9979,12.34,27.075,42.5465,92.8106
1990-10-18,,,0.926,,4.0213,1.4242,,4.3808,4.1179,5.3757,,10.6159,13.6,29.7681,42.1132,93.5498
1990-10-19,,,0.974,,3.5508,1.4412,,3.931,3.7593,5.1395,,9.4936,13.07,28.7438,33.1396,93.681
1990-10-20,,,0.9518,,3.0923,1.4335,,3.7624,3.1508,5.0251,,8.2926,11.59,17.9118,28.3694,77.0556
1990-10-21,,,0.941,,2.9741,1.3212,,3.6816,3.1072,5.264,,8.1515,10.4,15.6326,27.7785,59.733
1990-10-22,,,0.925,,2.7033,1.469,,3.581,2.7854,4.9503,,7.9915,10.76,25.4,36.5201,81.5743
1990-10-23,,,0.9034,,2.5061,1.2433,,3.5282,2.6302,4.789,,7.4562,10.2,25.7243,38.0014,84.4112
1990-10-24,,,0.8889,,2.2874,1.1937,,3.5281,2.4762,4.5756,,7.3146,9.85,24.7611,38.6507,82.4799
1990-10-25,,,0.8769,,2.2365,1.4259,,3.4321,2.4179,4.6269,,7.1964,9.98,21.4736,37.1931,75.4876
1990-10-26,,,0.8825,,2.2297,1.3279,,3.3779,2.5031,4.911,,6.9467,10.28,23.6007,39.8604,77.7879
1990-10-27,,,0.9825,,2.3701,1.1997,,3.5257,2.6381,6.4821,,7.7528,9.84,16.969,33.4368,75.2122
1990-10-28,,,0.9493,,2.2185,1.3886,,3.5503,2.6672,6.0015,,7.284,9.57,15.5076,28.2826,60.9181
1990-10-29,,,0.9959,,2.2972,1.3827,,3.464,2.7792,6.0353,,7.8362,10.26,28.4854,37.3174,85.3348
1990-10-30,,,1.0123,,2.3503,1.599,,3.414,3.0665,6.2341,,8.223,11.41,28.0326,40.9389,96.3806
1990-10-31,,,0.9566,,2.8476,1.6956,,3.5897,2.8346,5.833,,7.6742,10.5,31.8292,38.6847,97.7949
1990-11-01,,,1.8706,,5.5605,1.6722,,6.2517,3.6271,13.1205,,19.8837,22.26,42.1368,37.3257,120.926
1990-11-02,,,1.5555,,3.5492,1.8672,,3.8629,3.1072,10.0859,,11.2556,15.7,42.7986,38.6792,127.9657
1990-11-03,,,1.4229,,3.0105,2.1237,,3.6033,2.8773,8.2639,,9.5808,13.1,24.4438,33.6736,101.701
1990-11-04,,,1.2903,,2.7608,2.8385,,3.3446,2.6717,7.5662,,8.9037,11.79,22.9104,27.9389,75.1391
1990-11-05,,,1.1775,,2.4462,2.2301,,3.1509,2.5111,6.7219,,8.2273,11.43,38.5319,35.1917,92.621
1990-11-06,,,1.094,,2.343,1.781,,3.0502,2.4122,6.4752,,7.759,11.35,43.2569,39.491,107.0344
1990-11-07,,,1.0161,,2.0954,1.7347,,2.9933,2.3617,5.9742,,7.1511,10.28,38.1806,37.3764,100.0958
1990-11-08,,,0.9889,,2.0766,1.6774,,2.9021,2.3656,5.9198,,7.1041,9.95,26.8229,39.5194,92.9306
1990-11-09,,,0.9581,,2.0683,1.5956,,2.924,2.3336,5.8289,,7.127,10.27,25.7313,35.2215,81.6767
1990-11-10,,,0.9314,,1.9758,1.5469,,2.8856,2.3167,5.5957,,6.8365,9.75,16.9285,25.4889,65.6671
1990-11-11,,,0.8935,,1.9448,1.5656,,2.7944,2.297,5.4404,,6.7957,8.78,15.9146,21.1125,55.0662
1990-11-12,,,0.8914,,1.9224,1.549,,2.7375,2.2471,5.6518,,6.6915,10.17,14.6535,32.0882,73.4682
1990-11-13,,,0.8749,,1.8826,1.6114,,2.7099,2.1804,5.4885,,6.109,9.7,16.4722,38.4743,72.4165
1990-11-14,,,0.8509,,1.8612,1.5364,,2.6806,2.1385,5.3583,,6.0031,9.72,24.6785,37.1549,83.2087
1990-11-15,,,0.8715,,1.8381,1.5636,,2.6862,2.1508,5.5467,,6.0527,8.95,25.7431,36.2014,85.1257
1990-11-16,,,0.8576,,1.8386,1.4676,,2.4808,2.1049,5.2677,,6.1156,8.96,25.9458,34.8708,81.7137
1990-11-17,,,0.8608,,1.8412,1.5774,,2.4685,2.0735,5.3694,,6.0824,7.66,14.7931,24.1806,54.292
1990-11-18,,,0.8277,,1.8067,1.6635,,2.4479,2.0735,5.3758,,6.075,7.67,12.9694,21.2556,50.5385
1990-11-19,,,0.809,,1.7556,1.7909,,2.2515,1.9987,5.2727,,6.0457,8.72,23.6215,32.6653,73.1674
1990-11-20,,,0.774,,1.7072,1.4649,,2.3358,1.9841,4.8851,,5.6688,8.86,25.3014,36.9035,80.1646
1990-11-21,,,0.8276,,1.7751,1.5151,,2.6729,2.1841,5.2747,,6.2567,9.34,27.8424,33.1625,85.0731
1990-11-22,,,1.1475,,2.1255,2.0048,,3.0583,4.7877,9.1147,,7.5726,11.81,27.5674,52.6444,106.0856
1990-11-23,,,1.6856,,2.2515,3.2349,,2.9996,4.9808,16.6076,,8.1342,13.06,45.8063,75.8521,207.1951
1990-11-24,,,1.1829,,1.9708,2.3949,,2.6877,3.4822,9.0278,,7.1829,10.14,26.7007,37.0326,128.3862
1990-11-25,,,1.3569,,1.8947,2.216,,2.6009,3.4233,9.5501,,6.726,10.11,31.2229,32.1382,93.7191
1990-11-26,,,1.3818,,2.1935,2.2365,,2.4558,3.3457,13.0104,,6.7347,11.49,47.7826,52.9229,147.7514
1990-11-27,,,1.1378,,1.8463,1.9333,,2.5006,3.1195,8.656,,6.4041,11.04,41.591,48.9444,132.1866
1990-11-28,,,1.0357,,1.7583,1.8546,,2.4701,2.9288,7.6681,,6.0801,10.08,42.8493,46.1757,119.2144
1990-11-29,,,0.9783,,1.7217,1.9558,,2.393,2.7301,6.7808,,5.7473,9.68,42.3764,45.909,118.0394
1990-11-30,,,0.8884,,1.646,2.013,,2.3458,2.6311,6.4736,,5.3535,8.37,31.4368,47.4812,116.5124
1990-12-01,,,0.8008,,1.3735,1.6494,,2.1403,2.4237,5.8475,,4.984,7.79,25.3375,26.6451,75.7215
1990-12-02,,,0.767,,1.4522,1.4873,,2.1758,2.3322,5.7736,,5.0585,7.54,20.5076,20.7,61.4042
1990-12-03,,,0.7605,,1.5167,1.6372,,2.2478,2.3847,5.4206,,5.066,8.95,21.1007,38.7896,81.392
1990-12-04,,,0.7845,,1.6301,1.7776,,2.1488,2.4105,5.5455,,5.2121,8.86,22.0743,43.9486,93.268
1990-12-05,,,0.7931,,1.5406,1.8625,,2.13,2.5008,5.1601,,5.1078,9.31,21.3993,45.5924,91.5356
1990-12-06,,,0.7701,,1.3996,1.6495,,2.13,2.3697,4.8803,,4.9532,8.06,29.4444,44.8222,93.4602
1990-12-07,,,0.7676,,1.3639,1.2903,,2.2783,2.3828,4.6665,,4.7495,8.32,23.1792,44.6604,88.1077
1990-12-08,,,0.7638,,1.394,1.2849,,2.1806,2.0497,4.3279,,5.0072,7.25,19.2542,25.2806,62.8921
1990-12-09,,,0.7525,,1.4097,1.5541,,2.0457,2.2744,4.8881,,4.8129,6.84,19.5007,19.9979,52.7698
1990-12-10,,,0.7711,,1.3785,1.7884,,1.9408,2.3979,5.2006,,4.9234,7.94,14.2542,42.8118,94.6811
1990-12-11,,,0.7698,,1.2803,1.4047,,1.8728,2.2008,4.8957,,4.7686,7.93,24.7417,46.9785,100.9295
1990-12-12,,,0.7479,,1.3308,1.2943,,1.7947,1.8839,4.7472,,4.74,8.22,23.0632,45.5181,91.7674
1990-12-13,,,0.7203,,1.2103,1.3188,,1.8466,1.9643,4.5777,,4.7152,7.7,20.6153,44.0903,87.2074
1990-12-14,,,0.7136,,1.1915,1.294,,1.8444,1.7896,4.3316,,4.7316,7.51,19.9076,43.4396,80.5095
1990-12-15,,,0.6941,,1.1447,1.2856,,1.8303,1.8137,4.2614,,4.4962,6.49,21.4715,25.2729,64.601
1990-12-16,,,0.674,,1.1904,1.2012,,1.751,1.6811,4.2513,,4.325,6.06,13.7389,19.5222,47.9158
1990-12-17,,,0.6541,,1.1731,1.251,,1.7401,1.4219,4.2772,,4.271,5.98,21.9,35.3875,72.4712
1990-12-18,,,0.6315,,1.2408,1.3042,,1.6749,1.5407,4.2423,,4.1679,6,21.091,38.1875,82.7342
1990-12-19,,,0.6158,,1.1658,1.2265,,1.63,1.2363,4.0083,,4.0871,6.18,18.4535,42.9556,82.6292
1990-12-20,,,0.5909,,1.0702,1.2885,,1.6365,1.2185,4.1319,,4.0054,6.9,18.2618,39.0757,76.6368
1990-12-21,,,0.6035,,1.0689,1.3452,,1.6192,1.2606,4.3801,,3.9624,6.94,18.5264,38.2806,74.6454
1990-12-22,,,0.5719,,1.0815,1.3089,,1.6138,1.35,4.3883,,3.9628,6.32,20.2431,23.7875,56.9181
1990-12-23,,,0.5426,,1.0274,1.3085,,1.5963,1.4233,4.3542,,4.0183,6.02,13.9576,18.9958,45.4377
1990-12-24,,,0.54,,1.0065,1.3442,,1.5662,1.43,4.1757,,3.9806,5.98,20.7965,26.5312,65.1262
1990-12-25,,,0.54,,1.1252,1.3519,,1.5654,1.4439,4.2086,,3.9671,5.89,17.5611,28.766,64.1596
1990-12-26,,,0.5426,,1.0154,1.3691,,1.5238,1.5334,4.3345,,3.96,5.72,17.7188,27.7569,60.8851
1990-12-27,,,0.5482,,1.0027,1.4339,,1.5397,1.55,4.2011,,3.949,7.48,18.991,30.7604,70.139
1990-12-28,,,0.5421,,0.9729,1.2647,,1.5044,1.5182,3.9728,,3.8524,7.8,17.2826,31.241,66.3729
1990-12-29,,,0.5396,,1.0003,1.0803,,1.5501,1.4592,4.0902,,3.7434,6.03,16.1771,22.8319,57.5603
1990-12-30,,,0.5315,,0.9384,1.2278,,1.5681,1.4749,3.9035,,3.6219,5.77,15.7326,18.3271,41.8719
1990-12-31,,,0.5342,,0.9163,1.3093,,1.5699,1.451,3.9849,,3.6465,6.32,20.1382,26.2264,60.9296
1991-01-01,,,0.7528,,0.8415,1.2803,,1.4644,1.8002,4.0817,,3.1361,6.84,17.6562,24.3174,66.7383
1991-01-02,,,0.7448,,0.8387,1.2804,,1.491,1.81,4.097,,3.15,6.6,17.8632,30.7049,69.5463
1991-01-03,,,0.7513,,0.8715,1.2226,,1.5456,1.799,4.0551,,3.1588,7.29,18.2215,32.0299,77.3333
1991-01-04,,,0.762,,0.831,1.2385,,1.503,1.7884,4.2659,,3.1756,7.38,18.1528,31.1889,70.8572
1991-01-05,,,0.7534,,0.8327,1.3127,,1.5088,1.78,4.1337,,3.1953,7.02,17.141,20.4674,54.7949
1991-01-06,,,0.744,,0.8656,1.1577,,1.4978,1.7994,4.1603,,3.0329,6.96,13.1484,13.3319,48.8713
1991-01-07,,,0.7417,,0.8082,1.2126,,1.4626,1.7824,4.1762,,3.1962,8.45,19.8653,26.2507,63.7272
1991-01-08,,,0.729,,0.7987,1.1995,,1.4444,1.8142,3.9927,,3.1599,9.15,17.7394,35.1743,74.9115
1991-01-09,,,0.7168,,0.7911,1.198,,1.4282,1.7879,3.9131,,2.9425,9.74,18.7322,36.1062,77.5273
1991-01-10,,,0.7176,,0.7924,1.1919,,1.4384,1.7942,3.9572,,2.9633,8.51,19.3364,36.3243,73.2953
1991-01-11,,,0.7076,,0.7865,1.1234,,1.441,1.8108,4.0142,,2.9326,8.06,18.8008,37.1118,78.0439
1991-01-12,,,0.7271,,0.7941,1.113,,1.4167,1.82,4.0506,,2.92,6.69,15.7104,18.6972,59.9495
1991-01-13,,,0.6899,,0.7941,1.0879,,1.41,1.8133,4.0915,,2.9871,7.56,11.7236,13.8792,45.058
1991-01-14,,,0.7286,,0.7519,1.1251,,1.4031,1.7972,3.9724,,2.9958,6.86,20.5046,30.6819,71.569
1991-01-15,,,0.6926,,0.7603,1.1206,,1.401,1.7794,3.9347,,3.0054,8.29,18.6698,35.4708,74.5001
1991-01-16,,,0.662,,0.8,0.9499,,1.2901,1.706,3.8229,,2.9178,7.91,17.8855,36.8076,71.2386
1991-01-17,,,0.6587,,0.8071,0.9729,,1.1181,1.6886,4.1212,,2.8135,7.96,15.3547,37.5965,76.1686
1991-01-18,,,0.6791,,0.7888,0.9368,,1.1072,1.6829,4.1012,,2.8062,7.45,13.7421,31.8792,74.2633
1991-01-19,,,0.6761,,0.7824,0.8478,,1.1031,1.6953,3.4369,,2.8053,5.74,8.4923,17.9132,51.7635
1991-01-20,,,0.6843,,0.8284,0.8201,,1.0922,1.6597,3.4553,,2.8034,5.72,7.3551,12.4458,35.3451
1991-01-21,,,0.6703,,0.835,0.9131,,1.0957,1.65,3.6756,,2.8018,6.83,13.4573,29.0604,62.0108
1991-01-22,,,0.6514,,0.7474,0.8715,,1.1,1.6422,3.8178,,2.8,7.54,15.7031,36.1118,70.7901
1991-01-23,,,0.6561,,0.7494,0.929,,1.1,1.6253,3.5289,,2.8,7.5,15.3172,34.5375,73.5352
1991-01-24,,,0.6649,,0.7314,0.9366,,1.1065,1.6502,3.5396,,2.8,7.63,15.8392,35.1972,73.2751
1991-01-25,,,0.6575,,0.755,0.8672,,1.111,1.6691,3.6426,,2.8,7.28,15.7533,35.0208,69.9649
1991-01-26,,,0.6468,,0.7273,0.8808,,1.1199,1.68,3.7514,,2.8,6.13,8.7948,19.1625,45.6507
1991-01-27,,,0.637,,0.724,0.7814,,1.1072,1.68,3.7026,,2.8,6,7.9376,12.4986,33.7306
1991-01-28,,,0.6544,,0.7103,0.7343,,1.0946,1.68,3.7824,,2.8,6.63,14.0915,28.1215,58.0569
1991-01-29,,,0.648,,0.7022,0.877,,1.0949,1.6797,3.6848,,2.8,5.66,20.6992,34.8187,71.1115
1991-01-30,,,0.6385,,0.6985,0.8112,,1.1014,1.6644,3.885,,2.8,7.33,14.6912,33.2153,71.6528
1991-01-31,,,0.6379,,0.71,0.8012,,1.1008,1.6667,3.9592,,2.8,7.54,17.6676,36.6292,74.2737
1991-02-01,,,0.607,,0.6989,0.7374,,1.09,1.6808,3.7571,,2.8,8.16,17.5091,32.184,73.0501
1991-02-02,,,0.5675,,0.689,0.8871,,1.09,1.7143,3.6628,,2.8,6.34,9.3035,18.425,54.6836
1991-02-03,,,0.5448,,0.6852,0.8561,,1.09,1.7484,3.3969,,2.8,6.26,7.1603,12.1007,33.098
1991-02-04,,,0.5422,,0.6852,0.8546,,1.0971,1.75,3.5888,,2.8,8.34,14.5474,28.9743,61.6646
1991-02-05,,,0.5424,,0.6677,0.785,,1.1,1.7524,3.5508,,2.8,9.75,20.5849,34.2368,70.8277
1991-02-06,,,0.5559,,0.6514,0.922,,1.1,1.76,3.6086,,2.8,7.79,15.6112,33.8257,69.0431
1991-02-07,,,0.5538,,0.6451,0.989,,1.1,1.76,3.6522,,2.8,7.38,14.9065,33.5938,65.0091
1991-02-08,,,0.5444,,0.6611,0.9636,,1.1,1.7664,3.8762,,2.8,6.98,15.7899,32.441,67.1876
1991-02-09,,,0.5232,,0.6585,0.9676,,1.1,1.77,3.8269,,2.8,6.92,9.2253,15.9389,44.5493
1991-02-10,,,0.5082,,0.6687,0.9223,,1.1,1.7704,3.8685,,2.8,7.9,8.0923,11.8201,31.7735
1991-02-11,,,0.503,,0.6698,0.9654,,1.1019,1.78,3.7544,,2.8,7.94,15.9994,28.1014,74.7526
1991-02-12,,,0.4944,,0.6555,0.9149,,1.11,1.78,3.9114,,2.8,6,19.1125,31.7562,76.8659
1991-02-13,,,0.5194,,0.6417,0.9402,,1.11,1.7844,3.6591,,2.8,7,15.6044,31.5785,71.3399
1991-02-14,,,0.5325,,0.6574,1.1106,,1.11,1.79,3.8633,,2.8,8.33,18.8215,33.4549,70.1157
1991-02-15,,,0.537,,0.6648,0.9447,,1.1319,1.7259,3.875,,2.8,6.75,15.5776,33.9028,71.1851
1991-02-16,,,0.5406,,0.6773,0.9973,,1.16,1.7642,3.707,,2.8,5.97,9.2395,17.4236,48.327
1991-02-17,,,0.5434,,0.6623,0.923,,1.16,1.6597,3.6817,,2.8,6.52,7.9231,11.3757,34.4456
1991-02-18,,,0.5375,,0.6393,0.928,,1.16,1.7244,3.7621,,2.8,7.2,10.9285,27.5333,61.2915
1991-02-19,,,0.5217,,0.6535,0.9548,,1.16,1.8641,3.7722,,2.8,7.03,15.89,37.5785,77.9652
1991-02-20,,,0.512,,0.6406,0.8714,,1.16,1.6995,3.6985,,2.8,7.08,14.8764,36.016,74.2376
1991-02-21,,,0.512,,0.6469,0.8947,,1.16,1.7991,3.6895,,2.8,7.73,20.1406,36.7604,74.0845
1991-02-22,,,0.5203,,0.657,0.9038,,1.16,1.8069,3.6956,,2.8,6.9,14.8372,38.4951,75.0387
1991-02-23,,,0.5166,,0.6519,0.918,,1.16,1.8172,3.7033,,2.8,5.62,8.9414,24.2583,52.9417
1991-02-24,,,0.5353,,0.6742,0.9644,,1.16,1.928,4.0243,,2.8,5.53,8.3658,20.1375,44.926
1991-02-25,,,0.5525,,0.6831,1.0329,,1.1669,2.0562,4.292,,2.8,7.35,17.2421,36.6764,70.1905
1991-02-26,,,0.5735,,0.7077,1.0527,,1.17,2.084,4.4716,,2.8,7.36,19.0863,38.6181,77.6782
1991-02-27,,,0.5882,,0.7226,1.0591,,1.17,2.1021,4.8697,,2.806,7.81,19.9528,42.9722,83.6749
1991-02-28,,,0.5619,,0.7206,1.0575,,1.1513,2.123,4.8456,,2.819,7.08,21.7267,41.4139,84.3503
1991-03-01,,,0.5698,,0.7036,1.0634,,1.1059,2.0803,4.8128,,2.82,6.68,20.9118,40.1736,79.1574
