"Date","Obs_2_1","Obs_2_2","Obs_2_3","Obs_2_4","Obs_2_5","Obs_2_6","Obs_2_7","Obs_2_8","Obs_2_9","Obs_2_10","Obs_2_11","Obs_2_12","Obs_2_13","Obs_2_14","Obs_2_15","Obs_2_16"
2000-07-03,3.57481204166667,NA,2.741438875,NA,NA,2.560138875,NA,15.5328495833333,11.9833333333333,8.254444375,NA,NA,43.82368875,67.8571991666667,72.5149325,163.169175
2000-07-04,4.38982954166667,NA,2.93737383333333,NA,NA,2.56027775,NA,17.4490241666667,14.4006945833333,8.38395841666667,NA,NA,50.4859329166667,74.2867533333333,75.7411529166667,194.3292375
2000-07-05,3.87082254166667,NA,3.03150658333333,NA,NA,2.92145833333333,NA,14.5779954166667,12.2284725,8.79277779166667,NA,NA,43.0713908333333,71.0506170833333,76.55775125,206.5975625
2000-07-06,3.03511841666667,NA,2.77442491666667,NA,NA,2.62819445833333,NA,12.4315020833333,10.9162505416667,7.88076395833333,NA,NA,38.44575375,62.7847133333333,67.2895941666667,174.673258333333
2000-07-07,3.11813625,NA,2.66035979166667,NA,NA,2.47756945833333,NA,12.4667129166667,11.0122226666667,7.68263891666667,NA,NA,37.1070575,61.5904016666667,65.2259741666667,168.250916666667
2000-07-08,3.201256875,NA,3.17035508333333,NA,NA,3.15159725,NA,16.7290004166667,13.47708375,8.35534729166667,NA,NA,46.1112216666667,64.859345,61.5530454166667,171.767454166667
2000-07-09,2.98993316666667,NA,2.84749295833333,NA,NA,2.80548608333333,NA,10.8898134166667,9.774236125,8.100763875,NA,NA,31.2251741666667,50.8456875,52.5537558333333,151.047966666667
2000-07-10,3.12355258333333,NA,2.68485595833333,NA,NA,2.63555558333333,NA,9.28255241666667,8.07152779166667,7.80402783333333,NA,NA,27.4176591666667,61.2573683333333,59.0570283333333,146.8992875
2000-07-11,7.58991304166667,NA,5.61141070833333,NA,NA,5.70520841666667,NA,19.3878933333333,25.5333333333333,19.5657641666667,NA,NA,71.6041241666667,113.223179166667,130.01486,311.324858333333
2000-07-12,4.76935404166667,NA,5.73748670833333,NA,NA,5.58270833333333,NA,15.2076433333333,18.7770829166667,18.7529170833333,NA,NA,53.8507233333333,106.813801666667,105.284951666667,326.375195833333
2000-07-13,3.33541791666667,NA,4.80688595833333,NA,NA,4.78340283333333,NA,12.132335,14.36736125,12.7201383333333,NA,NA,40.46689,84.0630754166667,84.6607483333333,251.720154166667
2000-07-14,3.2829095,NA,4.29484545833333,NA,NA,4.68250008333333,NA,10.522492125,12.57916625,11.4958333333333,NA,NA,34.7910445833333,75.9176883333333,78.5521245833333,221.642825
2000-07-15,3.49916325,NA,3.879487375,NA,NA,4.37409720833333,NA,10.17878275,11.7097225,10.97361125,NA,NA,28.3941725,60.01593,67.7809991666667,197.7201
2000-07-16,3.48069095833333,NA,3.46228891666667,NA,NA,3.95215279166667,NA,9.236990875,10.439861125,10.1931254166667,NA,NA,23.84111,54.4752625,65.03987625,175.368575
2000-07-17,3.548877,NA,3.1821785,NA,NA,3.63277775,NA,8.67227995833333,9.489375,9.73312504166667,NA,NA,23.7251091666667,60.2343879166667,70.7652641666667,174.252216666667
2000-07-18,3.81556458333333,NA,3.03198491666667,NA,NA,3.47784720833333,NA,8.628706,8.8125,9.97652779166667,NA,NA,23.1346945833333,55.6580045833333,69.5082754166667,176.612133333333
2000-07-19,4.024919875,NA,2.87287891666667,NA,NA,3.27715283333333,NA,8.27390325,8.323611125,9.25361108333333,NA,NA,22.2393616666667,53.9049729166667,66.351735,166.559220833333
2000-07-20,4.333470375,NA,2.66852033333333,NA,NA,3.11152783333333,NA,8.19435125,7.871111125,8.77034725,NA,NA,22.51343375,52.11351,62.97828625,158.796954166667
2000-07-21,4.73168079166667,NA,2.552486375,NA,NA,2.95041670833333,NA,8.14936420833333,7.70472220833333,8.45784729166667,NA,NA,23.0972345833333,49.8217391666667,59.8544625,152.874958333333
2000-07-22,5.15805145833333,NA,2.455557125,NA,NA,2.780625,NA,8.01454779166667,7.64743054166667,8.28083329166667,NA,NA,20.4529504166667,34.8859366666667,46.95651625,134.450770833333
2000-07-23,5.79281041666667,NA,2.41804479166667,NA,NA,2.69270829166667,NA,8.652026375,7.880763875,8.09972220833333,NA,NA,21.9367470833333,38.1448308333333,46.27222375,120.348866666667
2000-07-24,8.75721720833333,NA,3.04095779166667,NA,NA,2.994513875,NA,13.5033116666667,11.8906245833333,8.41486116666667,NA,NA,40.62453875,68.6586729166667,64.9425175,148.682575
2000-07-25,8.18287379166667,NA,3.82263191666667,NA,NA,3.00451395833333,NA,17.0240854166667,21.2402791666667,9.38694391666667,NA,NA,56.87432375,86.1572104166667,124.54763125,265.700245833333
2000-07-26,5.39222716666667,NA,3.21018258333333,NA,NA,2.91611108333333,NA,15.28674,18.52361125,8.31694441666667,NA,NA,46.6682645833333,74.9142545833333,104.709502083333,239.77485
2000-07-27,4.67913508333333,NA,3.41432204166667,NA,NA,3.06493054166667,NA,13.79336,15.2930554166667,8.290208375,NA,NA,48.9057566666667,79.39236625,95.1347920833333,240.475683333333
2000-07-28,4.473759375,NA,4.89380158333333,NA,NA,3.86690783333333,NA,15.9124933333333,14.3194441666667,9.79111091666667,NA,NA,57.03729375,87.6845075,91.2758604166667,231.2605625
2000-07-29,3.85826191666667,NA,4.54221845833333,NA,NA,3.42351679166667,NA,14.2490116666667,11.9958329166667,9.05597220833333,NA,NA,49.47366875,75.13465875,80.44669875,234.8268625
2000-07-30,3.336078875,NA,3.82155645833333,NA,NA,3.18587420833333,NA,12.0023025,10.4708333333333,8.15534725,NA,NA,35.9994479166667,45.60283875,70.9635791666667,190.72245
2000-07-31,3.19051558333333,NA,3.38944945833333,NA,NA,3.05888991666667,NA,10.852099,9.77555570833333,7.80368066666667,NA,NA,34.4690616666667,54.3337525,73.2987329166667,177.207966666667
2000-08-01,3.11433304166667,NA,3.19897141666667,NA,NA,2.87341316666667,NA,9.92773404166667,10.077491,7.49937491666667,NA,NA,33.27652875,57.4582,71.9675533333333,180.958304166667
2000-08-02,3.2281875,NA,3.337713375,NA,NA,2.9037905,NA,10.0493775833333,10.8257640416667,7.601249875,NA,NA,32.0209708333333,56.5893458333333,70.0886429166667,170.411066666667
2000-08-03,4.68719695833333,NA,4.16723570833333,NA,NA,3.01695166666667,NA,12.702031625,14.7444441666667,8.5593055,NA,NA,43.23057,66.4131495833333,86.72059625,194.4113625
2000-08-04,6.778274375,NA,8.27892345833333,NA,NA,4.638888875,NA,24.0406779166667,23.29375,13.0252774583333,NA,NA,100.369672083333,135.7669125,133.602,340.1775
2000-08-05,7.96838091666667,NA,6.63965129166667,NA,NA,5.06083333333333,NA,19.7783979166667,22.09236125,17.36923625,NA,NA,80.0768208333333,132.1219125,152.348083333333,408.3679
2000-08-06,7.521043875,NA,9.05091808333333,NA,NA,6.2419445,NA,17.5768325,24.3000004166667,26.4016658333333,NA,NA,69.71794375,134.126545833333,175.736933333333,474.687741666667
2000-08-07,5.59531575,NA,7.16120616666667,NA,NA,5.30604166666667,NA,18.5571775,20.79236125,13.6652775,NA,NA,63.0545970833333,111.071483333333,141.428729166667,379.785391666667
2000-08-08,4.710406,NA,6.299618375,NA,NA,4.85055554166667,NA,15.2095645833333,17.03263875,11.8486108333333,NA,NA,51.2529883333333,93.75089,119.401895833333,320.0410125
2000-08-09,4.2181645,NA,5.837269,NA,NA,4.59319445833333,NA,13.8195579166667,15.5555558333333,10.9547220833333,NA,NA,46.0626441666667,84.7394291666667,111.293881666667,289.230029166667
2000-08-10,3.72692129166667,NA,5.24404416666667,NA,NA,4.26916666666667,NA,12.3481275,14.15,10.38138875,NA,NA,42.6240779166667,78.8097841666667,103.180727916667,266.824416666667
2000-08-11,3.43860675,NA,4.736922875,NA,NA,3.98118054166667,NA,11.6519075,13.58125,10.4908329166667,NA,NA,41.2468579166667,75.73326,97.8632445833333,249.850629166667
2000-08-12,3.27426691666667,NA,7.00692004166667,NA,NA,5.01951379166667,NA,11.2877507916667,15.555555,10.6284720833333,NA,NA,39.9131004166667,74.1239070833333,89.5362845833333,235.415220833333
2000-08-13,3.47764004166667,NA,6.429868125,NA,NA,4.85124995833333,NA,11.9867520833333,19.26944375,11.3351383333333,NA,NA,44.6646491666667,82.79552875,94.8796329166667,273.7038375
2000-08-14,3.29100033333333,NA,5.288485625,NA,NA,4.25458333333333,NA,10.7323695416667,15.1416670833333,9.81638895833333,NA,NA,39.1564475,73.1362091666667,88.9809408333333,239.496366666667
2000-08-15,3.06996904166667,NA,4.68548445833333,NA,NA,3.917361125,NA,10.0499957916667,13.9958325,9.346111,NA,NA,37.42275125,70.7171008333333,80.02765125,221.101820833333
2000-08-16,2.87377558333333,NA,4.31514275,NA,NA,3.70305554166667,NA,9.78809708333333,13.3666670833333,9.06638883333333,NA,NA,36.410655,67.8220220833333,78.4873625,212.009958333333
2000-08-17,2.774283,NA,4.69039841666667,NA,NA,3.8999305,NA,12.0921885416667,13.8041670833333,8.89888904166667,NA,NA,41.599465,71.8752795833333,79.3319966666667,211.877191666667
2000-08-18,2.643081625,NA,4.09849045833333,NA,NA,3.5619445,NA,10.5941001666667,13.7222220833333,8.95756954166667,NA,NA,39.3037491666667,68.42731625,82.9229445833333,220.4251375
2000-08-19,2.628508125,NA,3.73012208333333,NA,NA,3.335069375,NA,10.1784417916667,13.8527783333333,9.074444375,NA,NA,38.7888591666667,68.1864970833333,76.603635,202.183045833333
2000-08-20,2.56047175,NA,3.49681483333333,NA,NA,3.16097225,NA,9.602708875,13.5722220833333,8.92215279166667,NA,NA,36.7591633333333,61.8451933333333,74.1084058333333,196.7181125
2000-08-21,2.52191,NA,3.25234933333333,NA,NA,2.97930558333333,NA,9.289093,13.6999995833333,8.68923616666667,NA,NA,35.9214708333333,65.1268816666667,76.3380791666667,193.124858333333
2000-08-22,2.369560375,NA,2.98112395833333,NA,NA,2.86944445833333,NA,9.373305125,13.3388891666667,7.94138895833333,NA,NA,36.93908875,63.3633220833333,79.7214458333333,196.70885
2000-08-23,2.20194016666667,NA,2.75991675,NA,NA,2.75930558333333,NA,8.36531629166667,11.8045835833333,7.94430554166667,NA,NA,33.2308175,58.1920916666667,76.5777304166667,178.496504166667
2000-08-24,2.10575779166667,NA,2.63985366666667,NA,NA,2.65395841666667,NA,7.829476125,11.2386800416667,7.943889,NA,NA,30.8471275,55.8388166666667,75.1602866666667,162.830220833333
2000-08-25,1.98799545833333,NA,2.50931041666667,NA,NA,2.572083375,NA,7.347018,10.3759725,7.86833341666667,NA,NA,28.2268458333333,53.39508,71.80693,169.123504166667
2000-08-26,1.93384554166667,NA,2.38942666666667,NA,NA,2.47326395833333,NA,6.92326058333333,10.0243750833333,7.649027875,NA,NA,27.2880545833333,51.7207979166667,62.2804133333333,156.051420833333
2000-08-27,2.13848345833333,NA,2.81219625,NA,NA,2.55777783333333,NA,7.29453320833333,9.72458320833333,7.94034720833333,NA,NA,24.2451045833333,51.9751504166667,63.0119495833333,153.987820833333
2000-08-28,2.10604166666667,NA,4.60327516666667,NA,NA,3.508541625,NA,9.122374875,10.0767365416667,9.26604154166667,NA,NA,42.6821566666667,75.3235666666667,76.1727633333333,196.739445833333
2000-08-29,1.79877670833333,NA,3.28442870833333,NA,NA,2.70798616666667,NA,6.3737705,7.92208329166667,8.12465270833333,NA,NA,29.8308820833333,58.3847395833333,68.7857758333333,179.279341666667
2000-08-30,1.8525735,NA,3.07198645833333,NA,NA,2.68527779166667,NA,6.05097333333333,7.74694429166667,8.008125,NA,NA,25.5391541666667,50.844745,68.5646425,162.801125
2000-08-31,2.51916770833333,NA,3.772497875,NA,NA,2.990833375,NA,7.08610675,8.954374875,8.25354158333333,NA,NA,34.8830370833333,60.411775,71.5295254166667,168.3348125
2000-09-01,2.632696375,NA,3.49802925,NA,NA,2.76256945833333,NA,8.441218375,8.934236125,9.56770816666667,NA,NA,34.3000254166667,70.3076775,72.9675095833333,190.1248875
2000-09-02,2.09715879166667,NA,3.174684625,NA,NA,2.68930558333333,NA,6.59228379166667,7.83583329166667,8.48972195833333,NA,NA,26.82768,54.1066458333333,53.2781654166667,159.783216666667
2000-09-03,1.90232025,NA,2.97299516666667,NA,NA,2.63333325,NA,5.85833329166667,6.43145833333333,9.350764125,NA,NA,19.1449720833333,47.2766241666667,46.4803095833333,144.240925
2000-09-04,1.78206466666667,NA,2.842673,NA,NA,2.52104170833333,NA,5.63877883333333,5.69034725,8.2649305,NA,NA,19.9719645833333,53.7822279166667,60.1165675,147.480804166667
2000-09-05,1.663012,NA,2.74028816666667,NA,NA,2.42152779166667,NA,5.44548883333333,5.385625,7.98423616666667,NA,NA,19.4803379166667,49.3040854166667,64.8086333333333,144.602430416667
2000-09-06,1.59930233333333,NA,2.54456829166667,NA,NA,2.33930566666667,NA,5.247289375,5.08937495833333,7.79263891666667,NA,NA,17.9525491666667,47.2983091666667,60.2164591666667,144.140365416667
2000-09-07,1.62259758333333,NA,2.58168945833333,NA,NA,2.49215275,NA,6.28560179166667,5.24166666666667,8.005416625,NA,NA,19.7179304166667,48.5294970833333,61.0678170833333,136.689334166667
2000-09-08,1.5659235,NA,2.47268633333333,NA,NA,2.30625,NA,6.08668741666667,4.740138875,7.72027779166667,NA,NA,19.063115,47.79214125,59.4611929166667,140.42299125
2000-09-09,1.60488329166667,NA,2.35113866666667,NA,NA,2.20618054166667,NA,5.7010925,4.703888875,7.62875,NA,NA,16.2969408333333,29.51602625,41.24940375,109.813380833333
2000-09-10,1.65127791666667,NA,2.26198970833333,NA,NA,2.13958333333333,NA,5.63173433333333,5.17069441666667,7.57479175,NA,NA,15.54042375,27.1255104166667,35.3030225,87.15007125
2000-09-11,1.63715354166667,NA,2.22579916666667,NA,NA,2.10277775,NA,5.51058095833333,6.10847220833333,7.47013895833333,NA,NA,18.0048079166667,44.2798325,48.6824320833333,108.9722525
2000-09-12,1.61510670833333,NA,2.20366070833333,NA,NA,2.04680558333333,NA,5.37976133333333,6.45986108333333,7.39236108333333,NA,NA,17.2984666666667,44.2581325,57.4769279166667,127.67297
2000-09-13,1.62513754166667,NA,2.1494145,NA,NA,2.02152770833333,NA,5.52160429166667,6.12423608333333,7.35874995833333,NA,NA,17.9490329166667,44.8097704166667,58.6699166666667,128.934540833333
2000-09-14,1.52406779166667,NA,2.080536125,NA,NA,2.00013891666667,NA,5.37161420833333,5.97166675,7.329722125,NA,NA,17.99188125,45.4897383333333,48.83665875,123.690975833333
2000-09-15,1.49220145833333,NA,2.02282191666667,NA,NA,1.96333333333333,NA,5.275359625,6.36458333333333,7.28180554166667,NA,NA,16.75144,43.0030320833333,51.3930508333333,122.152680416667
2000-09-16,1.55486695833333,NA,2.36663504166667,NA,NA,2.002430625,NA,6.204502125,6.630416625,7.55381945833333,NA,NA,16.3684483333333,27.92907125,38.982685,97.99406875
2000-09-17,1.486403875,NA,2.26787916666667,NA,NA,2.047916625,NA,5.891824875,5.35038341666667,7.478263875,NA,NA,18.9429170833333,31.798055,36.6654708333333,100.23830125
2000-09-18,1.39759716666667,NA,1.97672404166667,NA,NA,1.923402875,NA,4.98997708333333,4.70659720833333,7.27993054166667,NA,NA,16.57883625,42.3189158333333,49.7929595833333,115.674549583333
2000-09-19,1.37928945833333,NA,1.99254816666667,NA,NA,1.861944375,NA,4.81092933333333,4.68152779166667,7.245,NA,NA,15.9851654166667,40.8916395833333,57.2749320833333,126.332690833333
2000-09-20,3.2415725,NA,1.93316708333333,NA,NA,1.88381945833333,NA,5.12699254166667,10.1154167083333,7.29222225,NA,NA,16.2919841666667,41.24810125,64.1843879166667,125.56070125
2000-09-21,6.06560220833333,NA,4.16014554166667,NA,NA,3.22756945833333,NA,11.924422125,28.3875004166667,13.7255551666667,NA,NA,37.7792891666667,70.4907891666667,168.8815625,314.428608333333
2000-09-22,2.94130008333333,NA,2.598249,NA,NA,2.23826395833333,NA,7.17765054166667,11.126111125,8.59319445833333,NA,NA,21.0799929166667,50.8410370833333,85.5360954166667,205.365245833333
2000-09-23,2.47078529166667,NA,2.34746395833333,NA,NA,2.06590275,NA,6.34999345833333,8.44187504166667,7.78527779166667,NA,NA,18.0300425,31.1036383333333,56.9921133333333,152.245345833333
2000-09-24,2.195835125,NA,2.14183816666667,NA,NA,2.00493045833333,NA,5.93943775,7.30340279166667,7.57951395833333,NA,NA,16.47482125,28.2346145833333,46.4239575,108.245099583333
2000-09-25,1.98288475,NA,2.04657329166667,NA,NA,1.96395845833333,NA,5.61565675,6.60833333333333,7.438541625,NA,NA,15.3793745833333,40.78330625,60.1336858333333,133.856862083333
2000-09-26,1.857906125,NA,1.98644575,NA,NA,1.91777779166667,NA,5.39540054166667,6.28805558333333,7.37319441666667,NA,NA,14.903205,39.7311095833333,68.4950733333333,142.585542916667
2000-09-27,1.84659579166667,NA,1.94802733333333,NA,NA,1.90416666666667,NA,5.271702625,6.11944445833333,7.29555554166667,NA,NA,14.4924333333333,39.76318125,66.6406291666667,135.902567083333
2000-09-28,1.74804066666667,NA,1.964743875,NA,NA,1.87909716666667,NA,5.09641908333333,5.874305625,7.25222225,NA,NA,14.17085875,39.4854425,64.77110125,132.523217916667
2000-09-29,1.77066358333333,NA,1.909605,NA,NA,1.84861108333333,NA,5.052838125,5.75930554166667,7.18541666666667,NA,NA,15.5712120833333,38.5912516666667,64.9590795833333,132.81968125
2000-09-30,3.40228154166667,NA,1.89164454166667,NA,NA,1.89208329166667,NA,5.03125383333333,6.45986125,7.66159725,NA,NA,13.4835954166667,24.5182583333333,45.83130875,113.212124583333
2000-10-01,4.64048433333333,NA,2.19933954166667,NA,NA,2.69680554166667,NA,5.950694,10.2375689166667,14.57770875,NA,NA,16.2087629166667,33.9298204166667,80.3736716666667,163.481679166667
2000-10-02,3.71078904166667,NA,3.32256379166667,NA,NA,4.85583333333333,NA,6.68962066666667,9.73006958333333,15.0661116666667,NA,NA,21.57593125,58.96805375,88.0737554166667,191.3902
2000-10-03,3.30795775,NA,2.50940433333333,NA,NA,3.322361125,NA,5.62164008333333,8.96576370833333,11.4548620833333,NA,NA,17.9676720833333,57.3043916666667,88.4153195833333,190.822845833333
2000-10-04,2.98341483333333,NA,2.44969483333333,NA,NA,3.03875,NA,5.435307,7.51618054166667,10.47972125,NA,NA,16.5639091666667,50.9724875,83.1865583333333,176.387929166667
2000-10-05,2.782416375,NA,2.414081375,NA,NA,2.93666666666667,NA,5.35374283333333,6.996875,9.816736125,NA,NA,16.7080616666667,50.2284666666667,80.1414170833333,171.430941666667
2000-10-06,3.719615,NA,2.52711641666667,NA,NA,3.1375,NA,5.30007379166667,9.76847225,10.6598614166667,NA,NA,17.1227170833333,47.15492,94.2528079166667,210.022941666667
2000-10-07,3.64422525,NA,2.78263958333333,NA,NA,3.63972216666667,NA,5.18122891666667,9.558611125,13.5152779166667,NA,NA,15.97758,39.0826558333333,85.14241625,225.139316666667
2000-10-08,3.72959583333333,NA,2.65371095833333,NA,NA,3.54486116666667,NA,5.08293079166667,8.59520833333333,13.0326395833333,NA,NA,15.1631579166667,40.0891558333333,76.1975695833333,191.174266666667
2000-10-09,4.11178025,NA,3.317682875,NA,NA,4.34395833333333,NA,5.25446466666667,9.713194,17.5854858333333,NA,NA,18.4870833333333,62.0389041666667,95.9079225,232.1005125
2000-10-10,3.95378033333333,NA,2.86410108333333,NA,NA,4.08583333333333,NA,4.97957454166667,9.54743054166667,16.6513891666667,NA,NA,17.21127875,59.72505,95.1347108333333,234.732758333333
2000-10-11,4.28422791666667,NA,2.78897175,NA,NA,4.10979166666667,NA,4.98590491666667,11.6315276666667,15.89513875,NA,NA,15.9657629166667,63.99085125,104.678064166667,245.0550875
2000-10-12,7.5945385,NA,3.49557195833333,NA,NA,6.00479170833333,NA,9.31129283333333,44.0756945833333,33.40444375,NA,NA,42.0327491666667,105.374689583333,199.657591666667,485.454345833333
2000-10-13,26.68506,NA,10.0683307916667,NA,NA,8.85611104166667,NA,15.6418045833333,92.7937520833333,41.5904166666667,NA,NA,70.7304983333333,155.547066666667,399.455225,858.852341666667
2000-10-14,23.0807458333333,NA,13.3450708333333,NA,NA,9.87243041666667,NA,16.78102875,58.0034716666667,30.815625,NA,NA,72.64468625,151.6685,330.908333333333,755.308954166667
2000-10-15,9.16922154166667,NA,12.1722975,NA,NA,9.3679165,NA,13.2324995833333,36.6541670833333,24.6525,NA,NA,57.0989079166667,130.495520833333,232.456620833333,586.326041666667
2000-10-16,8.93157541666667,NA,11.6941879166667,NA,NA,9.21458329166667,NA,12.65598075,30.0062504166667,25.52375,NA,NA,51.6169620833333,125.5776,238.184758333333,558.918754166667
2000-10-17,7.3462005,NA,8.682172,NA,NA,7.56347220833333,NA,9.15315941666667,22.7208333333333,21.4966666666667,NA,NA,38.2553795833333,103.82829,200.0208375,475.420691666667
2000-10-18,5.95997358333333,NA,7.03984254166667,NA,NA,6.616597125,NA,8.185166625,19.26736125,20.1509729166667,NA,NA,32.0813433333333,93.0807841666667,174.944441666667,423.8294375
2000-10-19,4.01568545833333,NA,6.240274625,NA,NA,6.16500004166667,NA,7.87324820833333,16.8354166666667,19.3490970833333,NA,NA,31.51316625,90.2118104166667,156.0555625,386.634991666667
2000-10-20,3.94932875,NA,5.22154883333333,NA,NA,5.5150695,NA,7.25381333333333,14.7590279166667,17.5715275,NA,NA,28.4146008333333,83.9135995833333,144.583329166667,357.584241666667
2000-10-21,3.83230579166667,NA,4.38481695833333,NA,NA,4.95972229166667,NA,6.74630625,13.3555554166667,16.2875,NA,NA,24.69812,77.7160675,118.868054166667,316.670491666667
2000-10-22,3.6009045,NA,4.01387125,NA,NA,4.72861116666667,NA,6.39827775,12.1847225,15.1597225,NA,NA,20.5356954166667,72.5537154166667,100.613192916667,280.857291666667
2000-10-23,3.32459133333333,NA,3.49921166666667,NA,NA,4.364583375,NA,6.157462125,11.369445,14.5861108333333,NA,NA,19.1877075,69.264455,114.229172083333,282.446525
2000-10-24,3.04742254166667,NA,3.09545266666667,NA,NA,4.06479166666667,NA,5.95338279166667,10.5722225,14.1409720833333,NA,NA,18.4761379166667,66.3667533333333,112.205564166667,273.661741666667
2000-10-25,2.893368,NA,2.913836875,NA,NA,3.862986125,NA,5.74868975,9.859305375,13.3215270833333,NA,NA,17.7215820833333,64.1163320833333,105.206942916667,257.9213125
2000-10-26,2.71627883333333,NA,2.804734625,NA,NA,3.683333375,NA,5.55608341666667,9.29534720833333,13.12986,NA,NA,16.77579875,62.0991666666667,107.158334583333,251.434516666667
2000-10-27,2.53305179166667,NA,2.69972004166667,NA,NA,3.487291625,NA,5.384048625,8.760486125,12.5395829166667,NA,NA,16.49754,61.1218833333333,105.681944166667,245.778475
2000-10-28,2.33194304166667,NA,2.55754770833333,NA,NA,3.349652625,NA,5.183750625,8.21652779166667,12.1090275,NA,NA,15.6006608333333,47.8367354166667,88.5847220833333,220.779370833333
2000-10-29,2.225351125,NA,2.4620615,NA,NA,3.1894445,NA,5.04493858333333,7.82736108333333,11.9319441666667,NA,NA,15.2118741666667,45.3522220833333,82.71736125,197.885345833333
2000-10-30,2.12271533333333,NA,2.401390625,NA,NA,3.08868066666667,NA,4.94281025,7.428888875,11.675695,NA,NA,15.6918095833333,51.5357820833333,94.6229170833333,206.693475
2000-10-31,4.40103220833333,NA,2.41387283333333,NA,NA,3.18791666666667,NA,5.54957408333333,15.6421527916667,12.07430625,NA,NA,18.77304125,56.293695,130.297220833333,248.737495833333
2000-11-01,3.551832,NA,2.63400041666667,NA,NA,3.477361,NA,5.373983125,14.6486108333333,14.1465266666667,NA,NA,22.7035954166667,71.8200945833333,145.152783333333,331.329379166667
2000-11-02,2.94050120833333,NA,2.38057166666667,NA,NA,3.118958375,NA,4.9879695,11.6166666666667,12.4111108333333,NA,NA,18.7152945833333,62.9017083333333,118.840283333333,271.8228375
2000-11-03,2.839522625,NA,2.45361508333333,NA,NA,3.316527875,NA,5.15606908333333,11.7699083333333,13.49361125,NA,NA,20.10032875,61.3235441666667,122.58750375,277.282158333333
2000-11-04,2.70316904166667,NA,2.61638075,NA,NA,3.82666666666667,NA,5.1656465,12.3342604166667,17.5570833333333,NA,NA,22.90694625,63.735725,133.854158333333,345.010133333333
2000-11-05,2.38328958333333,NA,2.40237745833333,NA,NA,3.28437508333333,NA,4.710544375,11.8648154166667,14.6666666666667,NA,NA,20.17841625,56.1724333333333,104.428469583333,278.454991666667
2000-11-06,2.23443125,NA,2.55963516666667,NA,NA,3.64784725,NA,4.81530895833333,12.4541666666667,16.43243125,NA,NA,19.9185225,65.5586795833333,123.302084583333,287.614725
2000-11-07,2.25574529166667,NA,2.8770325,NA,NA,4.36722225,NA,5.10899841666667,13.7090279166667,26.3512504166667,NA,NA,24.1567245833333,89.3276304166667,155.3958375,423.438466666667
2000-11-08,2.07753508333333,NA,2.61181191666667,NA,NA,3.8644445,NA,4.83841320833333,12.9597225,19.5779870833333,NA,NA,21.593415,75.8543995833333,132.569441666667,351.702983333333
2000-11-09,1.95578820833333,NA,2.41827654166667,NA,NA,3.46847220833333,NA,4.60828845833333,11.86388875,16.8006945833333,NA,NA,20.0897133333333,70.9001570833333,118.88124875,312.414525
2000-11-10,1.88990620833333,NA,2.30461641666667,NA,NA,3.25020841666667,NA,4.46799283333333,10.8902775,15.65625,NA,NA,19.0840620833333,68.0171008333333,106.396532083333,278.776245833333
2000-11-11,1.782735625,NA,2.181972625,NA,NA,3.052361125,NA,4.25559879166667,9.99166666666667,14.5965275,NA,NA,15.8530470833333,61.0238570833333,84.8138883333333,239.180204166667
2000-11-12,1.702552875,NA,2.086303375,NA,NA,2.96180558333333,NA,4.20742191666667,9.38402779166667,13.8652775,NA,NA,14.9784258333333,56.6114458333333,75.98611125,214.88875
2000-11-13,1.86529529166667,NA,2.13031529166667,NA,NA,2.92097225,NA,4.34356641666667,9.92499970833333,13.8895833333333,NA,NA,16.5845770833333,59.0658904166667,92.9124983333333,229.024091666667
2000-11-14,4.827606375,NA,2.714083125,NA,NA,4.08486108333333,NA,6.10733529166667,36.97916625,26.8940279166667,NA,NA,26.30795,79.3628270833333,217.673608333333,451.290691666667
2000-11-15,4.03021833333333,NA,2.84754054166667,NA,NA,4.58916666666667,NA,6.283481,34.8159720833333,34.4195825,NA,NA,35.9902,104.450206666667,232.9861125,585.815416666667
2000-11-16,2.92803370833333,NA,2.96025133333333,NA,NA,4.593263875,NA,5.52052108333333,23.9152779166667,29.1062508333333,NA,NA,27.46364,86.2064745833333,154.173604166667,438.629645833333
2000-11-17,4.33392091666667,NA,4.34554833333333,NA,NA,8.239097125,NA,6.00197608333333,29.8888891666667,64.1244620833333,NA,NA,37.422825,137.9272125,249.322704166667,676.868745833333
2000-11-18,3.028391,NA,3.96700541666667,NA,NA,7.25833329166667,NA,5.555745125,25.0284720833333,49.5551445833333,NA,NA,33.5942175,139.759279166667,189.777783333333,608.2121625
2000-11-19,2.56273966666667,NA,3.50366175,NA,NA,6.04638904166667,NA,5.18482620833333,20.64791625,35.8915741666667,NA,NA,26.7891608333333,117.787804166667,138.5208375,465.921395833333
2000-11-20,2.29877475,NA,3.29094520833333,NA,NA,5.30020833333333,NA,5.04153395833333,17.9625004166667,29.8443566666667,NA,NA,25.4576383333333,104.0269125,137.208329166667,420.2854125
2000-11-21,2.12487541666667,NA,3.172580125,NA,NA,4.96791658333333,NA,4.98124816666667,16.256945,27.244685,NA,NA,24.3145804166667,98.3953133333333,140.098854166667,404.4313875
2000-11-22,1.99422545833333,NA,3.03495525,NA,NA,4.55527779166667,NA,4.69258183333333,14.4527775,23.9915308333333,NA,NA,22.2772616666667,90.5245795833333,127.226382083333,369.974579166667
